zi,longitudine,latitudine,adancime epicentru,tip placa,replici,magnitudine ultimul,magnitudine
12.0,154.51166412840345,66.74427964370913,85.3185900673849,convergenta,,7.3,4.5
2.0,83.09508503739062,69.34896554547288,55.78590756066073,transformare,7.0,5.4,5.9
12.0,66.10525426083069,81.74235413111211,78.09557289038645,transformare,7.0,3.3,6.7
16.0,169.03410417847775,13.531478118423328,66.78250087743592,transformare,4.0,5.9,5.4
13.0,,50.24550817523236,72.94248910228877,transformare,4.0,4.6,6.4
16.0,99.63755270402429,38.55406617952706,71.1379346515388,convergenta,5.0,6.7,4.1
13.0,9.809667997589276,83.08431190563662,55.23872021245943,convergenta,,5.2,3.9
,34.41639546314082,9.458522482409927,57.90114931456399,convergenta,4.0,1.8,4.3
25.0,108.72484800471176,88.43164998128215,54.340430807182514,divergenta,8.0,6.3,5.0
19.0,119.19305751195054,78.79061916839666,59.6223506801681,divergenta,2.0,6.8,4.6
26.0,104.57924736118315,,92.62221932488728,convergenta,4.0,6.4,4.5
14.0,156.52825487987215,44.1869746986427,51.22613246314665,convergenta,1.0,8.4,3.0
29.0,178.81293974809446,64.58035501912732,71.5808625143428,convergenta,8.0,4.0,5.1
13.0,137.495131587524,66.43363911219508,90.04681943515453,divergenta,9.0,3.2,6.6
10.0,83.7165211458766,81.58447127141288,55.012910226369506,convergenta,3.0,5.3,3.6
22.0,150.1082405017385,71.98788920240798,61.38567950794823,convergenta,3.0,7.6,3.0
7.0,21.669730949880297,27.983734230968054,86.37198537791434,transformare,3.0,6.7,5.6
5.0,122.98872536026735,44.859130727620716,82.37762162966763,divergenta,,4.7,
17.0,,63.16071866422686,78.15119183575831,divergenta,6.0,2.8,6.3
9.0,32.05185952602931,12.459315722791628,58.58204083140904,transformare,3.0,2.8,
